nest_id,date,day_of_year,time,adult,num_host_egg,num_host_hatch,num_bhco_egg,num_bhco_hatch,new_parasitism,predated,nest_damage,weather_impact,natural_parasitism,nest_deserted,nest_buried,desertion_burial_effect,predation_weather_effect,host_nest_outcome,bhco_nest_outcome,max_host_egg,addled_host_egg,num_addled_host_egg,max_host_hatch,num_host_egg_before_hatch,host_proportion_hatch,host_hatching_sucess,host_clutch_initiation_date,host_clutch_initiation_day_of_year,host_clutch_initiation_estimated,host_first_hatch_date,host_first_hatch_day_of_year,host_last_hatch_date,host_last_hatch_day_of_year,host_time_to_hatch,host_hatching_period,max_bhco_egg,max_bhco_hatch,num_bhco_egg_before_hatch,bhco_proportion_hatch,bhco_hatching_sucess,bhco_clutch_initiation_date,bhco_clutch_initiation_day_of_year,bhco_clutch_initiation_estimated,bhco_first_hatch_date,bhco_first_hatch_day_of_year,bhco_last_hatch_date,bhco_last_hatch_day_of_year,bhco_time_to_hatch,bhco_hatching_period,bhco_swab,host_swab,host_swab_first_egg,num_host_swabs,average_host_incubation_period,citation_average_host_incubation_period,average_bhco_incubation_period,citation_average_bhco_incubation_period,field_notes,data_cleaning_notes,master_number,host_species,lat_direction,latitude,long_direction,longitude,height,tree_species,site,target_species,num_host_egg_first_day,num_eggs_first_host_swab,num_eggs_second_host_swab,num_eggs_third_host_swab,host_swab_order
e127,2022-06-30,181,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-01,182,13:05:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",4 eggs,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-02,183,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-03,184,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-04,185,11:21:00,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","cannot find nest, will try again next time (predated?)",", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-06,187,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e127,2022-07-07,188,09:28:00,NA,0,0,0,0,no,yes,yes,no,no,no,no,no,yes,total failure,NA,4,no,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",nest destroyed,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",144,YEWA,N,54.7001152136305,W,-102.516338391435,172,box elder,pcc,yes,4,4,NA,NA,NA
e128,2022-06-23,174,12:50:00,yes,0,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,NA
e128,2022-06-24,175,12:00:00,yes,1,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,first
e128,2022-06-25,176,10:40:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,NA
e128,2022-06-26,177,11:22:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,NA
e128,2022-06-27,178,08:20:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,NA
e128,2022-06-28,179,07:00:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,NA,NA,4,no,0,0,NA,0,NA,2022-06-24,175,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,12,"Birds of the world: Yasukawa, K. and W. A. Searcy (2020). Red-winged Blackbird (Agelaius phoeniceus), version 1.0. In Birds of the World (P. G. Rodewald, Editor). Cornell Lab of Ornithology, Ithaca, NY, USA. https://doi-org.proxy1.lib.uwo.ca/10.2173/bow.rewbla.01",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.","nest not passed along to Roxanne, so fate unknown",", bhco proportion hatch unknown because nest not initiated, host did not hatch, bhco clutch not initiated",205,RWBL,N,52.4173158493286,W,-100.819616823637,261,red-berried elder,pcc,yes,0,1,NA,NA,NA
e130,2022-06-23,174,14:00:00,yes,1,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,first
e130,2022-06-24,175,11:15:00,yes,2,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-25,176,09:25:00,yes,3,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-26,177,09:30:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-27,178,07:20:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-28,179,06:05:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-29,180,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-06-30,181,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-07-01,182,07:52:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",4 eggs,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-07-02,183,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-07-03,184,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",NA,"nest not monitored on this date, bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
e130,2022-07-04,185,07:37:00,yes,4,0,0,0,no,no,no,no,no,no,no,no,no,complete sucess,NA,4,no,0,4,NA,1,NA,2022-06-23,174,yes,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,1,11,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",12,"McMaster, D. G., & Sealy, S. G. (1998). Short incubation periods of Brown-headed Cowbirds: How do cowbird eggs hatch before Yellow Warbler eggs?. The Condor, 100(1), 102-111.",4 eggs,", bhco proportion hatch unknown because nest not initiated, first host hatch was not witnessed, clutch initiation estimated based on hosts laying every 24hrs, bhco clutch not initiated, last host hatch was not witnessed",187,YEWA,N,53.0223538228223,W,-101.930442341679,61,box elder,pcc,yes,1,1,NA,NA,NA
