asv_name,sample,reads,nest_id,control_type
ASV_8665,water1_mul1806a1_26,0,NA,water
ASV_8665,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8665,water4_cou1805a2_28,0,NA,water
ASV_8672,x0035_mul1806a1_24,2452,NA,cloacal
ASV_8672,x0041_mul1806a1_22,0,NA,cloacal
ASV_8672,x0045_mul1806a1_23,0,NA,cloacal
ASV_8672,x0064_mul1806a1_21,96,NA,cloacal
ASV_8672,a122_mul1806a1_10,0,a122,NA
ASV_8672,a43_mul1806a1_13,0,a43,NA
ASV_8672,a56_mul1806a1_11,52,a56,NA
ASV_8672,a83_mul1806a1_12,0,a83,NA
ASV_8672,a91_mul1806a1_8,0,a91,NA
ASV_8672,a98_mul1806a1_9,0,a98,NA
ASV_8672,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8672,e105_mul1806a1_14,149,e105,NA
ASV_8672,e110_mul1806a1_17,108,e110,NA
ASV_8672,e117_mul1806a1_16,85,e117,NA
ASV_8672,e17_mul1806a1_18,73,e17,NA
ASV_8672,e25_mul1806a1_15,0,e25,NA
ASV_8672,e53_mul1806a1_20,0,e53,NA
ASV_8672,e62_mul1806a1_19,0,e62,NA
ASV_8672,j16_mul1806a1_5,10,j16,NA
ASV_8672,j18_mul1806a1_2,0,j18,NA
ASV_8672,j21_mul1806a1_4,0,j21,NA
ASV_8672,j23_mul1806a1_3,0,j23,NA
ASV_8672,j27_mul1806a1_6,0,j27,NA
ASV_8672,j46_mul1806a1_7,0,j46,NA
ASV_8672,j64_mul1806a1_1,0,j64,NA
ASV_8672,water1_mul1806a1_26,0,NA,water
ASV_8672,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8672,water4_cou1805a2_28,0,NA,water
ASV_8680,x0035_mul1806a1_24,0,NA,cloacal
ASV_8680,x0041_mul1806a1_22,0,NA,cloacal
ASV_8680,x0045_mul1806a1_23,0,NA,cloacal
ASV_8680,x0064_mul1806a1_21,0,NA,cloacal
ASV_8680,a122_mul1806a1_10,0,a122,NA
ASV_8680,a43_mul1806a1_13,0,a43,NA
ASV_8680,a56_mul1806a1_11,47,a56,NA
ASV_8680,a83_mul1806a1_12,37,a83,NA
ASV_8680,a91_mul1806a1_8,0,a91,NA
ASV_8680,a98_mul1806a1_9,0,a98,NA
ASV_8680,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8680,e105_mul1806a1_14,65,e105,NA
ASV_8680,e110_mul1806a1_17,0,e110,NA
ASV_8680,e117_mul1806a1_16,0,e117,NA
ASV_8680,e17_mul1806a1_18,0,e17,NA
ASV_8680,e25_mul1806a1_15,40,e25,NA
ASV_8680,e53_mul1806a1_20,0,e53,NA
ASV_8680,e62_mul1806a1_19,0,e62,NA
ASV_8680,j16_mul1806a1_5,2858,j16,NA
ASV_8680,j18_mul1806a1_2,0,j18,NA
ASV_8680,j21_mul1806a1_4,0,j21,NA
ASV_8680,j23_mul1806a1_3,0,j23,NA
ASV_8680,j27_mul1806a1_6,0,j27,NA
ASV_8680,j46_mul1806a1_7,0,j46,NA
ASV_8680,j64_mul1806a1_1,177,j64,NA
ASV_8680,water1_mul1806a1_26,0,NA,water
ASV_8680,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8680,water4_cou1805a2_28,0,NA,water
ASV_8682,x0035_mul1806a1_24,0,NA,cloacal
ASV_8682,x0041_mul1806a1_22,0,NA,cloacal
ASV_8682,x0045_mul1806a1_23,0,NA,cloacal
ASV_8682,x0064_mul1806a1_21,0,NA,cloacal
ASV_8682,a122_mul1806a1_10,62,a122,NA
ASV_8682,a43_mul1806a1_13,0,a43,NA
ASV_8682,a56_mul1806a1_11,48,a56,NA
ASV_8682,a83_mul1806a1_12,24,a83,NA
ASV_8682,a91_mul1806a1_8,0,a91,NA
ASV_8682,a98_mul1806a1_9,100,a98,NA
ASV_8682,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8682,e105_mul1806a1_14,58,e105,NA
ASV_8682,e110_mul1806a1_17,26,e110,NA
ASV_8682,e117_mul1806a1_16,0,e117,NA
ASV_8682,e17_mul1806a1_18,190,e17,NA
ASV_8682,e25_mul1806a1_15,0,e25,NA
ASV_8682,e53_mul1806a1_20,0,e53,NA
ASV_8682,e62_mul1806a1_19,0,e62,NA
ASV_8682,j16_mul1806a1_5,1543,j16,NA
ASV_8682,j18_mul1806a1_2,0,j18,NA
ASV_8682,j21_mul1806a1_4,120,j21,NA
ASV_8682,j23_mul1806a1_3,0,j23,NA
ASV_8682,j27_mul1806a1_6,176,j27,NA
ASV_8682,j46_mul1806a1_7,656,j46,NA
ASV_8682,j64_mul1806a1_1,439,j64,NA
ASV_8682,water1_mul1806a1_26,0,NA,water
ASV_8682,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8682,water4_cou1805a2_28,0,NA,water
ASV_8702,x0035_mul1806a1_24,116,NA,cloacal
ASV_8702,x0041_mul1806a1_22,0,NA,cloacal
ASV_8702,x0045_mul1806a1_23,113,NA,cloacal
ASV_8702,x0064_mul1806a1_21,0,NA,cloacal
ASV_8702,a122_mul1806a1_10,300,a122,NA
ASV_8702,a43_mul1806a1_13,19,a43,NA
ASV_8702,a56_mul1806a1_11,154,a56,NA
ASV_8702,a83_mul1806a1_12,0,a83,NA
ASV_8702,a91_mul1806a1_8,0,a91,NA
ASV_8702,a98_mul1806a1_9,123,a98,NA
ASV_8702,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8702,e105_mul1806a1_14,93,e105,NA
ASV_8702,e110_mul1806a1_17,46,e110,NA
ASV_8702,e117_mul1806a1_16,0,e117,NA
ASV_8702,e17_mul1806a1_18,0,e17,NA
ASV_8702,e25_mul1806a1_15,22,e25,NA
ASV_8702,e53_mul1806a1_20,72,e53,NA
ASV_8702,e62_mul1806a1_19,0,e62,NA
ASV_8702,j16_mul1806a1_5,339,j16,NA
ASV_8702,j18_mul1806a1_2,0,j18,NA
ASV_8702,j21_mul1806a1_4,3283,j21,NA
ASV_8702,j23_mul1806a1_3,27,j23,NA
ASV_8702,j27_mul1806a1_6,0,j27,NA
ASV_8702,j46_mul1806a1_7,258,j46,NA
ASV_8702,j64_mul1806a1_1,71,j64,NA
ASV_8702,water1_mul1806a1_26,0,NA,water
ASV_8702,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8702,water4_cou1805a2_28,0,NA,water
ASV_8706,x0035_mul1806a1_24,0,NA,cloacal
ASV_8706,x0041_mul1806a1_22,0,NA,cloacal
ASV_8706,x0045_mul1806a1_23,0,NA,cloacal
ASV_8706,x0064_mul1806a1_21,36,NA,cloacal
ASV_8706,a122_mul1806a1_10,0,a122,NA
ASV_8706,a43_mul1806a1_13,17,a43,NA
ASV_8706,a56_mul1806a1_11,20,a56,NA
ASV_8706,a83_mul1806a1_12,48,a83,NA
ASV_8706,a91_mul1806a1_8,153,a91,NA
ASV_8706,a98_mul1806a1_9,0,a98,NA
ASV_8706,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8706,e105_mul1806a1_14,2402,e105,NA
ASV_8706,e110_mul1806a1_17,1858,e110,NA
ASV_8706,e117_mul1806a1_16,0,e117,NA
ASV_8706,e17_mul1806a1_18,0,e17,NA
ASV_8706,e25_mul1806a1_15,0,e25,NA
ASV_8706,e53_mul1806a1_20,0,e53,NA
ASV_8706,e62_mul1806a1_19,0,e62,NA
ASV_8706,j16_mul1806a1_5,0,j16,NA
ASV_8706,j18_mul1806a1_2,0,j18,NA
ASV_8706,j21_mul1806a1_4,0,j21,NA
ASV_8706,j23_mul1806a1_3,0,j23,NA
ASV_8706,j27_mul1806a1_6,639,j27,NA
ASV_8706,j46_mul1806a1_7,58,j46,NA
ASV_8706,j64_mul1806a1_1,0,j64,NA
ASV_8706,water1_mul1806a1_26,0,NA,water
ASV_8706,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8706,water4_cou1805a2_28,0,NA,water
ASV_8707,x0035_mul1806a1_24,135,NA,cloacal
ASV_8707,x0041_mul1806a1_22,0,NA,cloacal
ASV_8707,x0045_mul1806a1_23,0,NA,cloacal
ASV_8707,x0064_mul1806a1_21,0,NA,cloacal
ASV_8707,a122_mul1806a1_10,0,a122,NA
ASV_8707,a43_mul1806a1_13,62,a43,NA
ASV_8707,a56_mul1806a1_11,63,a56,NA
ASV_8707,a83_mul1806a1_12,0,a83,NA
ASV_8707,a91_mul1806a1_8,0,a91,NA
ASV_8707,a98_mul1806a1_9,0,a98,NA
ASV_8707,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8707,e105_mul1806a1_14,0,e105,NA
ASV_8707,e110_mul1806a1_17,0,e110,NA
ASV_8707,e117_mul1806a1_16,0,e117,NA
ASV_8707,e17_mul1806a1_18,0,e17,NA
ASV_8707,e25_mul1806a1_15,0,e25,NA
ASV_8707,e53_mul1806a1_20,0,e53,NA
ASV_8707,e62_mul1806a1_19,0,e62,NA
ASV_8707,j16_mul1806a1_5,0,j16,NA
ASV_8707,j18_mul1806a1_2,0,j18,NA
ASV_8707,j21_mul1806a1_4,4884,j21,NA
ASV_8707,j23_mul1806a1_3,67,j23,NA
ASV_8707,j27_mul1806a1_6,157,j27,NA
ASV_8707,j46_mul1806a1_7,62,j46,NA
ASV_8707,j64_mul1806a1_1,0,j64,NA
ASV_8707,water1_mul1806a1_26,0,NA,water
ASV_8707,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8707,water4_cou1805a2_28,0,NA,water
ASV_8716,x0035_mul1806a1_24,130,NA,cloacal
ASV_8716,x0041_mul1806a1_22,0,NA,cloacal
ASV_8716,x0045_mul1806a1_23,328,NA,cloacal
ASV_8716,x0064_mul1806a1_21,576,NA,cloacal
ASV_8716,a122_mul1806a1_10,77,a122,NA
ASV_8716,a43_mul1806a1_13,64,a43,NA
ASV_8716,a56_mul1806a1_11,0,a56,NA
ASV_8716,a83_mul1806a1_12,56,a83,NA
ASV_8716,a91_mul1806a1_8,0,a91,NA
ASV_8716,a98_mul1806a1_9,0,a98,NA
ASV_8716,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8716,e105_mul1806a1_14,4162,e105,NA
ASV_8716,e110_mul1806a1_17,236,e110,NA
ASV_8716,e117_mul1806a1_16,202,e117,NA
ASV_8716,e17_mul1806a1_18,0,e17,NA
ASV_8716,e25_mul1806a1_15,0,e25,NA
ASV_8716,e53_mul1806a1_20,52,e53,NA
ASV_8716,e62_mul1806a1_19,106,e62,NA
ASV_8716,j16_mul1806a1_5,0,j16,NA
ASV_8716,j18_mul1806a1_2,0,j18,NA
ASV_8716,j21_mul1806a1_4,38,j21,NA
ASV_8716,j23_mul1806a1_3,0,j23,NA
ASV_8716,j27_mul1806a1_6,240,j27,NA
ASV_8716,j46_mul1806a1_7,0,j46,NA
ASV_8716,j64_mul1806a1_1,0,j64,NA
ASV_8716,water1_mul1806a1_26,72,NA,water
ASV_8716,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8716,water4_cou1805a2_28,0,NA,water
ASV_8730,x0035_mul1806a1_24,494,NA,cloacal
ASV_8730,x0041_mul1806a1_22,0,NA,cloacal
ASV_8730,x0045_mul1806a1_23,0,NA,cloacal
ASV_8730,x0064_mul1806a1_21,205,NA,cloacal
ASV_8730,a122_mul1806a1_10,5666,a122,NA
ASV_8730,a43_mul1806a1_13,0,a43,NA
ASV_8730,a56_mul1806a1_11,0,a56,NA
ASV_8730,a83_mul1806a1_12,0,a83,NA
ASV_8730,a91_mul1806a1_8,3,a91,NA
ASV_8730,a98_mul1806a1_9,732,a98,NA
ASV_8730,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8730,e105_mul1806a1_14,59,e105,NA
ASV_8730,e110_mul1806a1_17,0,e110,NA
ASV_8730,e117_mul1806a1_16,0,e117,NA
ASV_8730,e17_mul1806a1_18,0,e17,NA
ASV_8730,e25_mul1806a1_15,0,e25,NA
ASV_8730,e53_mul1806a1_20,0,e53,NA
ASV_8730,e62_mul1806a1_19,0,e62,NA
ASV_8730,j16_mul1806a1_5,0,j16,NA
ASV_8730,j18_mul1806a1_2,0,j18,NA
ASV_8730,j21_mul1806a1_4,0,j21,NA
ASV_8730,j23_mul1806a1_3,0,j23,NA
ASV_8730,j27_mul1806a1_6,0,j27,NA
ASV_8730,j46_mul1806a1_7,452,j46,NA
ASV_8730,j64_mul1806a1_1,33,j64,NA
ASV_8730,water1_mul1806a1_26,0,NA,water
ASV_8730,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8730,water4_cou1805a2_28,0,NA,water
ASV_8736,x0035_mul1806a1_24,46,NA,cloacal
ASV_8736,x0041_mul1806a1_22,0,NA,cloacal
ASV_8736,x0045_mul1806a1_23,167,NA,cloacal
ASV_8736,x0064_mul1806a1_21,131,NA,cloacal
ASV_8736,a122_mul1806a1_10,526,a122,NA
ASV_8736,a43_mul1806a1_13,103,a43,NA
ASV_8736,a56_mul1806a1_11,100,a56,NA
ASV_8736,a83_mul1806a1_12,0,a83,NA
ASV_8736,a91_mul1806a1_8,0,a91,NA
ASV_8736,a98_mul1806a1_9,179,a98,NA
ASV_8736,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8736,e105_mul1806a1_14,48,e105,NA
ASV_8736,e110_mul1806a1_17,63,e110,NA
ASV_8736,e117_mul1806a1_16,50,e117,NA
ASV_8736,e17_mul1806a1_18,978,e17,NA
ASV_8736,e25_mul1806a1_15,0,e25,NA
ASV_8736,e53_mul1806a1_20,34,e53,NA
ASV_8736,e62_mul1806a1_19,326,e62,NA
ASV_8736,j16_mul1806a1_5,2091,j16,NA
ASV_8736,j18_mul1806a1_2,0,j18,NA
ASV_8736,j21_mul1806a1_4,1777,j21,NA
ASV_8736,j23_mul1806a1_3,0,j23,NA
ASV_8736,j27_mul1806a1_6,246,j27,NA
ASV_8736,j46_mul1806a1_7,977,j46,NA
ASV_8736,j64_mul1806a1_1,1461,j64,NA
ASV_8736,water1_mul1806a1_26,0,NA,water
ASV_8736,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8736,water4_cou1805a2_28,0,NA,water
ASV_8755,x0035_mul1806a1_24,0,NA,cloacal
ASV_8755,x0041_mul1806a1_22,0,NA,cloacal
ASV_8755,x0045_mul1806a1_23,0,NA,cloacal
ASV_8755,x0064_mul1806a1_21,0,NA,cloacal
ASV_8755,a122_mul1806a1_10,2978,a122,NA
ASV_8755,a43_mul1806a1_13,188,a43,NA
ASV_8755,a56_mul1806a1_11,239,a56,NA
ASV_8755,a83_mul1806a1_12,601,a83,NA
ASV_8755,a91_mul1806a1_8,11605,a91,NA
ASV_8755,a98_mul1806a1_9,0,a98,NA
ASV_8755,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8755,e105_mul1806a1_14,301,e105,NA
ASV_8755,e110_mul1806a1_17,0,e110,NA
ASV_8755,e117_mul1806a1_16,41,e117,NA
ASV_8755,e17_mul1806a1_18,27,e17,NA
ASV_8755,e25_mul1806a1_15,0,e25,NA
ASV_8755,e53_mul1806a1_20,0,e53,NA
ASV_8755,e62_mul1806a1_19,0,e62,NA
ASV_8755,j16_mul1806a1_5,0,j16,NA
ASV_8755,j18_mul1806a1_2,1571,j18,NA
ASV_8755,j21_mul1806a1_4,0,j21,NA
ASV_8755,j23_mul1806a1_3,0,j23,NA
ASV_8755,j27_mul1806a1_6,0,j27,NA
ASV_8755,j46_mul1806a1_7,686,j46,NA
ASV_8755,j64_mul1806a1_1,0,j64,NA
ASV_8755,water1_mul1806a1_26,0,NA,water
ASV_8755,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8755,water4_cou1805a2_28,0,NA,water
ASV_8769,x0035_mul1806a1_24,0,NA,cloacal
ASV_8769,x0041_mul1806a1_22,0,NA,cloacal
ASV_8769,x0045_mul1806a1_23,0,NA,cloacal
ASV_8769,x0064_mul1806a1_21,0,NA,cloacal
ASV_8769,a122_mul1806a1_10,116,a122,NA
ASV_8769,a43_mul1806a1_13,71,a43,NA
ASV_8769,a56_mul1806a1_11,55,a56,NA
ASV_8769,a83_mul1806a1_12,31,a83,NA
ASV_8769,a91_mul1806a1_8,59,a91,NA
ASV_8769,a98_mul1806a1_9,0,a98,NA
ASV_8769,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8769,e105_mul1806a1_14,8534,e105,NA
ASV_8769,e110_mul1806a1_17,20380,e110,NA
ASV_8769,e117_mul1806a1_16,20455,e117,NA
ASV_8769,e17_mul1806a1_18,42,e17,NA
ASV_8769,e25_mul1806a1_15,20,e25,NA
ASV_8769,e53_mul1806a1_20,0,e53,NA
ASV_8769,e62_mul1806a1_19,0,e62,NA
ASV_8769,j16_mul1806a1_5,117,j16,NA
ASV_8769,j18_mul1806a1_2,106,j18,NA
ASV_8769,j21_mul1806a1_4,70,j21,NA
ASV_8769,j23_mul1806a1_3,0,j23,NA
ASV_8769,j27_mul1806a1_6,0,j27,NA
ASV_8769,j46_mul1806a1_7,537,j46,NA
ASV_8769,j64_mul1806a1_1,0,j64,NA
ASV_8769,water1_mul1806a1_26,0,NA,water
ASV_8769,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8769,water4_cou1805a2_28,0,NA,water
ASV_8777,x0035_mul1806a1_24,0,NA,cloacal
ASV_8777,x0041_mul1806a1_22,0,NA,cloacal
ASV_8777,x0045_mul1806a1_23,0,NA,cloacal
ASV_8777,x0064_mul1806a1_21,0,NA,cloacal
ASV_8777,a122_mul1806a1_10,16662,a122,NA
ASV_8777,a43_mul1806a1_13,31205,a43,NA
ASV_8777,a56_mul1806a1_11,6022,a56,NA
ASV_8777,a83_mul1806a1_12,47672,a83,NA
ASV_8777,a91_mul1806a1_8,29084,a91,NA
ASV_8777,a98_mul1806a1_9,38687,a98,NA
ASV_8777,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8777,e105_mul1806a1_14,8349,e105,NA
ASV_8777,e110_mul1806a1_17,17619,e110,NA
ASV_8777,e117_mul1806a1_16,12537,e117,NA
ASV_8777,e17_mul1806a1_18,18935,e17,NA
ASV_8777,e25_mul1806a1_15,22054,e25,NA
ASV_8777,e53_mul1806a1_20,12275,e53,NA
ASV_8777,e62_mul1806a1_19,20973,e62,NA
ASV_8777,j16_mul1806a1_5,1814,j16,NA
ASV_8777,j18_mul1806a1_2,6349,j18,NA
ASV_8777,j21_mul1806a1_4,306,j21,NA
ASV_8777,j23_mul1806a1_3,3272,j23,NA
ASV_8777,j27_mul1806a1_6,14935,j27,NA
ASV_8777,j46_mul1806a1_7,28552,j46,NA
ASV_8777,j64_mul1806a1_1,17585,j64,NA
ASV_8777,water1_mul1806a1_26,0,NA,water
ASV_8777,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8777,water4_cou1805a2_28,0,NA,water
ASV_8778,x0035_mul1806a1_24,37,NA,cloacal
ASV_8778,x0041_mul1806a1_22,0,NA,cloacal
ASV_8778,x0045_mul1806a1_23,0,NA,cloacal
ASV_8778,x0064_mul1806a1_21,0,NA,cloacal
ASV_8778,a122_mul1806a1_10,16931,a122,NA
ASV_8778,a43_mul1806a1_13,61012,a43,NA
ASV_8778,a56_mul1806a1_11,7586,a56,NA
ASV_8778,a83_mul1806a1_12,62209,a83,NA
ASV_8778,a91_mul1806a1_8,41148,a91,NA
ASV_8778,a98_mul1806a1_9,30756,a98,NA
ASV_8778,dogsample1_mul1806a1_25,0,NA,dogsample
ASV_8778,e105_mul1806a1_14,33383,e105,NA
ASV_8778,e110_mul1806a1_17,54596,e110,NA
ASV_8778,e117_mul1806a1_16,39492,e117,NA
ASV_8778,e17_mul1806a1_18,67494,e17,NA
ASV_8778,e25_mul1806a1_15,46925,e25,NA
ASV_8778,e53_mul1806a1_20,49859,e53,NA
ASV_8778,e62_mul1806a1_19,61445,e62,NA
ASV_8778,j16_mul1806a1_5,11270,j16,NA
ASV_8778,j18_mul1806a1_2,34328,j18,NA
ASV_8778,j21_mul1806a1_4,5202,j21,NA
ASV_8778,j23_mul1806a1_3,32252,j23,NA
ASV_8778,j27_mul1806a1_6,44520,j27,NA
ASV_8778,j46_mul1806a1_7,37839,j46,NA
ASV_8778,j64_mul1806a1_1,25814,j64,NA
ASV_8778,water1_mul1806a1_26,0,NA,water
ASV_8778,dogsample4_cou1805a2_27,0,NA,dogsample
ASV_8778,water4_cou1805a2_28,0,NA,water
